date,temp_max,temp_min,precipitation,crop,price_vnd,source,is_synthetic,month,quarter,day_of_week,price_vnd_Lag_1,price_vnd_Lag_7,price_vnd_Lag_14,price_vnd_Lag_30,risk_label,temp_max_norm,temp_min_norm,precipitation_norm,price_vnd_norm
2024-04-27,35.1,21.1,0.0,Sầu riêng Ri6,85000.0,AI_Synthetic,True,4,2,5,85000.0,85000.0,85000.0,85000.0,0,0.9856115107913672,0.9105691056910571,0.0,0.7358490566037735
2024-04-28,34.0,21.0,0.1,Sầu riêng Ri6,91000.0,AI_Synthetic,True,4,2,6,85000.0,85000.0,85000.0,85000.0,0,0.9064748201438851,0.9024390243902439,0.002325581395348837,0.8490566037735849
2024-04-29,35.3,20.6,0.2,Sầu riêng Ri6,78000.0,AI_Synthetic,True,4,2,0,91000.0,85000.0,85000.0,85000.0,0,1.0,0.869918699186992,0.004651162790697674,0.6037735849056604
2024-04-30,35.0,19.6,0.4,Sầu riêng Ri6,97000.0,AI_Synthetic,True,4,2,1,78000.0,85000.0,85000.0,85000.0,0,0.9784172661870506,0.788617886178862,0.009302325581395349,0.9622641509433962
2024-05-01,34.4,22.0,1.0,Sầu riêng Ri6,85000.0,AI_Synthetic,True,5,2,2,97000.0,85000.0,85000.0,85000.0,0,0.9352517985611511,0.983739837398374,0.023255813953488372,0.7358490566037735
2024-05-02,34.5,22.2,9.6,Sầu riêng Ri6,91000.0,AI_Synthetic,True,5,2,3,85000.0,85000.0,85000.0,85000.0,0,0.9424460431654679,1.0,0.22325581395348837,0.8490566037735849
2024-05-03,35.0,21.6,0.6,Sầu riêng Ri6,98000.0,AI_Synthetic,True,5,2,4,91000.0,85000.0,85000.0,85000.0,0,0.9784172661870506,0.9512195121951221,0.013953488372093023,0.9811320754716981
2024-05-04,32.8,21.5,11.2,Sầu riêng Ri6,98000.0,AI_Synthetic,True,5,2,5,98000.0,85000.0,85000.0,85000.0,0,0.8201438848920863,0.943089430894309,0.26046511627906976,0.9811320754716981
2024-05-05,29.8,21.0,5.0,Sầu riêng Ri6,80000.0,AI_Synthetic,True,5,2,6,98000.0,91000.0,85000.0,85000.0,0,0.6043165467625902,0.9024390243902439,0.11627906976744186,0.6415094339622641
2024-05-06,29.7,20.6,0.0,Sầu riêng Ri6,77000.0,AI_Synthetic,True,5,2,0,80000.0,78000.0,85000.0,85000.0,0,0.5971223021582734,0.869918699186992,0.0,0.5849056603773585
2024-05-07,29.5,18.4,11.8,Sầu riêng Ri6,88000.0,AI_Synthetic,True,5,2,1,77000.0,97000.0,85000.0,85000.0,0,0.5827338129496404,0.6910569105691056,0.2744186046511628,0.7924528301886793
2024-05-08,30.8,18.2,0.9,Sầu riêng Ri6,94000.0,AI_Synthetic,True,5,2,2,88000.0,85000.0,85000.0,85000.0,0,0.6762589928057556,0.6747967479674797,0.020930232558139535,0.9056603773584906
2024-05-09,31.0,20.9,10.4,Sầu riêng Ri6,84000.0,AI_Synthetic,True,5,2,3,94000.0,91000.0,85000.0,85000.0,0,0.6906474820143886,0.8943089430894309,0.24186046511627907,0.7169811320754716
2024-05-10,31.6,19.9,0.3,Sầu riêng Ri6,80000.0,AI_Synthetic,True,5,2,4,84000.0,98000.0,85000.0,85000.0,0,0.7338129496402881,0.8130081300813007,0.0069767441860465115,0.6415094339622641
2024-05-11,31.1,20.0,1.9,Sầu riêng Ri6,82000.0,AI_Synthetic,True,5,2,5,80000.0,98000.0,85000.0,85000.0,0,0.6978417266187054,0.8211382113821138,0.044186046511627906,0.6792452830188679
2024-05-12,32.0,19.8,0.5,Sầu riêng Ri6,91000.0,AI_Synthetic,True,5,2,6,82000.0,80000.0,91000.0,85000.0,0,0.7625899280575541,0.8048780487804879,0.011627906976744186,0.8490566037735849
2024-05-13,33.0,20.8,0.5,Sầu riêng Ri6,87000.0,AI_Synthetic,True,5,2,0,91000.0,77000.0,78000.0,85000.0,0,0.8345323741007196,0.886178861788618,0.011627906976744186,0.7735849056603774
2024-05-14,32.2,20.5,1.2,Sầu riêng Ri6,93000.0,AI_Synthetic,True,5,2,1,87000.0,88000.0,97000.0,85000.0,0,0.7769784172661874,0.8617886178861789,0.027906976744186046,0.8867924528301887
2024-05-15,30.8,20.2,12.5,Sầu riêng Ri6,90000.0,AI_Synthetic,True,5,2,2,93000.0,94000.0,85000.0,85000.0,0,0.6762589928057556,0.8373983739837398,0.29069767441860467,0.8301886792452831
2024-05-16,30.6,20.2,5.1,Sầu riêng Ri6,89000.0,AI_Synthetic,True,5,2,3,90000.0,84000.0,91000.0,85000.0,0,0.6618705035971226,0.8373983739837398,0.11860465116279069,0.8113207547169812
2024-05-17,30.0,20.0,4.8,Sầu riêng Ri6,78000.0,AI_Synthetic,True,5,2,4,89000.0,80000.0,98000.0,85000.0,0,0.6187050359712232,0.8211382113821138,0.11162790697674418,0.6037735849056604
2024-05-18,29.8,20.2,4.6,Sầu riêng Ri6,81000.0,AI_Synthetic,True,5,2,5,78000.0,82000.0,98000.0,85000.0,0,0.6043165467625902,0.8373983739837398,0.10697674418604651,0.660377358490566
2024-05-19,29.0,20.3,2.3,Sầu riêng Ri6,85000.0,AI_Synthetic,True,5,2,6,81000.0,91000.0,80000.0,85000.0,0,0.5467625899280577,0.8455284552845529,0.053488372093023255,0.7358490566037735
2024-05-20,28.6,20.7,6.7,Sầu riêng Ri6,83000.0,AI_Synthetic,True,5,2,0,85000.0,87000.0,77000.0,85000.0,0,0.5179856115107916,0.8780487804878049,0.1558139534883721,0.6981132075471698
2024-05-21,27.8,21.5,2.4,Sầu riêng Ri6,90000.0,AI_Synthetic,True,5,2,1,83000.0,93000.0,88000.0,85000.0,0,0.4604316546762592,0.943089430894309,0.05581395348837209,0.8301886792452831
2024-05-22,29.2,20.8,6.2,Sầu riêng Ri6,87000.0,AI_Synthetic,True,5,2,2,90000.0,90000.0,94000.0,85000.0,0,0.5611510791366907,0.886178861788618,0.14418604651162792,0.7735849056603774
2024-05-23,28.5,20.4,18.8,Sầu riêng Ri6,82000.0,AI_Synthetic,True,5,2,3,87000.0,89000.0,84000.0,85000.0,0,0.510791366906475,0.8536585365853658,0.4372093023255814,0.6792452830188679
2024-05-24,29.8,19.6,1.1,Sầu riêng Ri6,74000.0,AI_Synthetic,True,5,2,4,82000.0,78000.0,80000.0,85000.0,0,0.6043165467625902,0.788617886178862,0.025581395348837212,0.5283018867924528
2024-05-25,30.4,20.2,0.3,Sầu riêng Ri6,86000.0,AI_Synthetic,True,5,2,5,74000.0,81000.0,82000.0,85000.0,0,0.6474820143884893,0.8373983739837398,0.0069767441860465115,0.7547169811320755
2024-05-26,29.8,21.8,0.8,Sầu riêng Ri6,86000.0,AI_Synthetic,True,5,2,6,86000.0,85000.0,91000.0,85000.0,0,0.6043165467625902,0.9674796747967481,0.018604651162790697,0.7547169811320755
2024-05-27,29.4,21.7,1.7,Sầu riêng Ri6,75000.0,AI_Synthetic,True,5,2,0,86000.0,83000.0,87000.0,85000.0,0,0.5755395683453238,0.959349593495935,0.03953488372093023,0.5471698113207547
2024-05-28,29.3,21.8,2.2,Sầu riêng Ri6,82000.0,AI_Synthetic,True,5,2,1,75000.0,90000.0,93000.0,91000.0,0,0.5683453237410074,0.9674796747967481,0.051162790697674425,0.6792452830188679
2024-05-29,27.8,21.0,11.8,Sầu riêng Ri6,78000.0,AI_Synthetic,True,5,2,2,82000.0,87000.0,90000.0,78000.0,0,0.4604316546762592,0.9024390243902439,0.2744186046511628,0.6037735849056604
2024-05-30,27.2,21.2,7.7,Sầu riêng Ri6,83000.0,AI_Synthetic,True,5,2,3,78000.0,82000.0,89000.0,97000.0,0,0.4172661870503598,0.9186991869918699,0.17906976744186046,0.6981132075471698
2024-05-31,27.5,20.4,0.7,Sầu riêng Ri6,91000.0,AI_Synthetic,True,5,2,4,83000.0,74000.0,78000.0,85000.0,0,0.4388489208633095,0.8536585365853658,0.01627906976744186,0.8490566037735849
2024-06-01,28.1,20.0,0.1,Sầu riêng Ri6,62000.0,AI_Synthetic,True,6,2,5,91000.0,86000.0,81000.0,91000.0,0,0.4820143884892089,0.8211382113821138,0.002325581395348837,0.3018867924528302
2024-06-02,30.0,21.1,1.5,Sầu riêng Ri6,50000.0,AI_Synthetic,True,6,2,6,62000.0,86000.0,85000.0,98000.0,0,0.6187050359712232,0.9105691056910571,0.03488372093023256,0.07547169811320754
2024-06-03,29.9,20.0,1.3,Sầu riêng Ri6,48000.0,AI_Synthetic,True,6,2,0,50000.0,75000.0,83000.0,98000.0,0,0.6115107913669066,0.8211382113821138,0.030232558139534883,0.03773584905660377
2024-06-04,30.2,19.4,5.4,Sầu riêng Ri6,64000.0,AI_Synthetic,True,6,2,1,48000.0,82000.0,90000.0,80000.0,0,0.6330935251798562,0.7723577235772356,0.12558139534883722,0.33962264150943394
2024-06-05,28.1,21.0,7.5,Sầu riêng Ri6,52000.0,AI_Synthetic,True,6,2,2,64000.0,78000.0,87000.0,77000.0,0,0.4820143884892089,0.9024390243902439,0.1744186046511628,0.11320754716981132
2024-06-06,29.0,20.7,5.2,Sầu riêng Ri6,60000.0,AI_Synthetic,True,6,2,3,52000.0,83000.0,82000.0,88000.0,0,0.5467625899280577,0.8780487804878049,0.12093023255813953,0.2641509433962264
2024-06-07,27.8,20.1,2.2,Sầu riêng Ri6,51000.0,AI_Synthetic,True,6,2,4,60000.0,91000.0,74000.0,94000.0,0,0.4604316546762592,0.829268292682927,0.051162790697674425,0.09433962264150944
2024-06-08,28.3,20.3,9.3,Sầu riêng Ri6,54000.0,AI_Synthetic,True,6,2,5,51000.0,62000.0,86000.0,84000.0,0,0.4964028776978419,0.8455284552845529,0.21627906976744188,0.1509433962264151
2024-06-09,27.1,20.4,3.3,Sầu riêng Ri6,60000.0,AI_Synthetic,True,6,2,6,54000.0,50000.0,86000.0,80000.0,0,0.4100719424460434,0.8536585365853658,0.07674418604651162,0.2641509433962264
2024-06-10,26.2,19.8,9.5,Sầu riêng Ri6,48000.0,AI_Synthetic,True,6,2,0,60000.0,48000.0,75000.0,82000.0,0,0.3453237410071943,0.8048780487804879,0.22093023255813954,0.03773584905660377
2024-06-11,27.2,18.5,0.3,Sầu riêng Ri6,60000.0,AI_Synthetic,True,6,2,1,48000.0,64000.0,82000.0,91000.0,0,0.4172661870503598,0.6991869918699187,0.0069767441860465115,0.2641509433962264
2024-06-12,28.5,19.6,0.8,Sầu riêng Ri6,59000.0,AI_Synthetic,True,6,2,2,60000.0,52000.0,78000.0,87000.0,0,0.510791366906475,0.788617886178862,0.018604651162790697,0.24528301886792453
2024-06-13,28.8,20.9,3.5,Sầu riêng Ri6,61000.0,AI_Synthetic,True,6,2,3,59000.0,60000.0,83000.0,93000.0,0,0.5323741007194247,0.8943089430894309,0.08139534883720931,0.2830188679245283
2024-06-14,28.8,20.5,9.4,Sầu riêng Ri6,53000.0,AI_Synthetic,True,6,2,4,61000.0,51000.0,91000.0,90000.0,0,0.5323741007194247,0.8617886178861789,0.2186046511627907,0.1320754716981132
